=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.12.22 19:49:01 =~=~=~=~=~=~=~=~=~=~=~=
_4.7205,E,2,10,0.9,558.8,M,-79.0,M,,*6,0,0,2,-1,0,2,95524,29,0,0,14725,8193$
$GPGGA 48,142116,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,0,0,2,95521,29,0,0,14141,8193$
$GPGGA 48,142117,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,14667,8193$
$GPGGA 48,142118,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14715,8193$
$GPGGA 48,142119,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95517,29,0,0,14733,8193$
$GPGGA 48,142120,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95515,29,0,0,14653,8193$
$GPGGA 48,142121,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95517,29,0,0,14813,8193$
$GPGGA 48,142122,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,0,0,2,95517,29,0,0,15117,8193$
$GPGGA 48,142123,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95529,29,0,0,10203,8193$
$GPGGA 48,142124,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95523,29,0,0,14815,8193$
$GPGGA 48,142125,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95520,29,0,0,14691,8193$
$GPGGA 48,142126,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95520,29,0,0,10207,8193$
$GPGGA 48,142127,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95523,29,0,0,14787,8193$
$GPGGA 48,142128,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95520,29,0,0,15217,8193$
$GPGGA 48,142129,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95523,29,0,0,10145,8193$
$GPGGA 48,142130,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95523,29,0,0,14631,8193$
$GPGGA 48,142131,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95517,29,0,0,14631,8193$
$GPGGA 48,142132,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95517,29,0,0,10141,8193$
$GPGGA 48,142133,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95523,29,0,0,14719,8193$
$GPGGA 48,142134,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95517,29,0,0,257,8193$
$GPGGA 48,142135,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95520,29,0,0,14735,8193$
$GPGGA 48,142136,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95520,29,0,0,14713,8193$
$GPGGA 48,142137,1728.3731,N,07834.7207,E,2,09,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95520,29,0,0,257,8193$
$GPGGA 48,142138,1728.3731,N,07834.7207,E,2,09,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95520,29,0,0,14607,8193$
$GPGGA 48,142139,1728.3731,N,07834.7207,E,2,08,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95526,29,0,0,14593,8193$
$GPGGA 48,142140,1728.3731,N,07834.7207,E,2,08,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95526,29,0,0,14655,8193$
$GPGGA 48,142141,1728.3731,N,07834.7207,E,2,09,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95517,29,0,0,14725,8193$
$GPGGA 48,142142,1728.3731,N,07834.7207,E,2,09,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95520,29,0,0,14725,8193$
$GPGGA 48,142143,1728.3731,N,07834.7207,E,2,09,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95523,29,0,0,14717,8193$
$GPGGA 48,142144,1728.3731,N,07834.7207,E,2,09,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95523,29,0,0,14599,8193$
$GPGGA 48,142145,1728.3731,N,07834.7207,E,2,09,0.9,558.6,M,-79.0,M,,*6,0,0,2,-3,0,2,95529,29,0,0,14657,8193$
$GPGGA 48,142146,1728.3731,N,07834.7207,E,2,09,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95526,29,0,0,14601,8193$
$GPGGA 48,142147,1728.3731,N,07834.7207,E,2,08,1.2,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95523,29,0,0,14839,8193$
